3.3616,0.17814,3.5275,0.42684,10.901,1.0287,4.233,0.6093
3.3961,0.16021,3.6342,0.40542,10.978,1.0888,4.4012,0.67111
3.7773,0.22394,3.8028,0.39248,11.083,1.0202,4.4817,0.72108
4.498,0.21871,3.1743,0.3323,10.969,0.98598,4.5603,0.75446
4.4884,0.22984,3.5171,0.36743,11.121,1.0201,4.5465,0.76473
5.228,0.36535,3.1099,0.28484,10.489,0.97079,4.6198,0.75724
