2.3508,0.19457,3.0483,0.52403,8.7497,1.1274,3.7323,0.71321
2.8077,0.20386,3.116,0.48056,9.1211,0.9549,3.7268,0.6995
3.0431,0.17618,2.9258,0.41318,9.0408,0.90531,3.8512,0.71963
3.4382,0.24633,2.7837,0.3645,8.6835,0.91237,3.8935,0.74429
3.4393,0.21773,2.6319,0.32012,9.4639,1.0075,3.9079,0.73743
4.3735,0.34805,2.3842,0.25255,9.3681,1.0092,3.888,0.73194
