0.61379,0.64263,0.6428,0.60108,0.44905,0.45061,0.84328,0.8028,0.92175,0.78952,0.75221,0.66164,3.5171,3.3837,3.0893,2.7606,2.353,2.105,0.77908,0.76534,0.73183,0.72206,0.71754,0.64817
0.42086,0.41895,0.31195,0.24854,0.23277,0.21831,0.96613,1.0692,0.95508,0.89254,0.84816,0.73321,2.613,2.5093,1.9665,1.6874,1.6662,1.628,0.79108,0.77395,0.80268,0.66651,0.69597,0.60324
0.23236,0.29919,0.22878,0.20663,0.20151,0.21324,0.89431,0.83102,0.70645,0.6944,0.63884,0.64063,1.4129,1.1762,0.92726,0.83254,0.97939,1.0521,1.0693,0.97554,0.71959,0.83242,1.0239,0.90891
0.13472,0.18689,0.16094,0.16221,0.22839,0.24314,0.60026,0.60702,0.5318,0.50934,0.51959,0.51146,0.94418,0.83781,0.79111,0.75797,0.85148,0.84746,0.98285,0.95533,0.72235,0.8001,1.124,1.2365
0.17389,0.20803,0.1394,0.13433,0.1873,0.2124,0.4703,0.48711,0.39173,0.40281,0.37998,0.41416,0.77802,0.60853,0.48079,0.48208,0.66889,0.64302,0.96511,0.99711,0.80579,0.80749,1.2089,1.1009
0.18848,0.13609,0.10731,0.10848,0.19239,0.17296,0.40188,0.44275,0.36733,0.30888,0.37931,0.44798,0.59069,0.47686,0.39306,0.33749,0.50855,0.53714,0.99805,0.92838,0.77244,0.81649,1.268,1.3914
