0.033023,0.0042736,0.01081,0.038194,0.1679,0.21848,0.033627,0.043945,0.054656,0.088227,0.19641,0.11045,0,0.47967,0.15899,0.06113,0.039447,0,0,0.15458,0.042055,0,0.016274,0.016637,0.031228,0,0.041943,0.043011,0.042717,0.050084,0.10741,0.1495,0.042715,0.02482,0.046719,0.10325,0.17541,0.17243,0,0.005291,0.14409,0.24226,0.19746,0.033455,0,0.052745,0.1666,0.11454,0.035181,0.0083774,0
0.040606,0.018754,0.027722,0.024578,0.023365,0.10004,0.042082,0.029021,0.15518,0.17534,0.12647,0.23685,0,0.1429,0.43022,0.18354,0.050276,0.013889,0.02399,0.079079,0.006536,0.015107,0.006536,0.015107,0.032809,0,0.043799,0.051023,0.043513,0.03317,0.033864,0.08441,0.02369,0.039554,0.10501,0.18466,0.19935,0.15796,0,0.06871,0,0.19453,0.30141,0.12864,0.053617,0.11712,0.046583,0.071206,0.0074074,0.0074074,0.003367
0.018116,0.018116,0.023715,0.0090278,0.021679,0.047307,0.023949,0.13161,0.19885,0.16747,0.21022,0.12993,0,0.032223,0.15647,0.49463,0.16615,0.023329,0.035382,0.017854,0.0092593,0.012346,0.021782,0.016625,0.013954,0,0.031795,0.039109,0.033319,0.043977,0.02306,0.040685,0.039966,0.099718,0.20231,0.22338,0.14216,0.080524,0,0.10625,0.14991,0,0.1726,0.34955,0.080935,0.056773,0.031732,0.0025252,0,0.0026456,0.047079
0.026299,0.024556,0.018602,0.023095,0.003003,0.0099742,0.13181,0.18047,0.16656,0.1951,0.19131,0.029214,0,0.020822,0.028898,0.19936,0.46092,0.17909,0.043753,0.012954,0.0039682,0.012722,0.0075351,0.011503,0.018475,0,0.041463,0.038212,0.033627,0.035652,0.033513,0.018375,0.077475,0.18401,0.20078,0.19464,0.085601,0.056655,0,0.11095,0.1749,0.17419,0,0.15719,0.19741,0.039899,0.0092593,0,0.0030864,0.037135,0.095984
0.13716,0.036391,0.020475,0.034037,0.0098814,0.028966,0.15676,0.096499,0.24974,0.13671,0.054534,0.038847,0,0.016527,0.022515,0.077154,0.16471,0.45318,0.12233,0.0044444,0.038901,0.028655,0.010292,0.010292,0.051,0,0.11509,0.04945,0.043933,0.046358,0.036415,0.020924,0.13002,0.17686,0.20185,0.10085,0.04001,0.038245,0,0.026347,0.13818,0.28062,0.20073,0,0.095872,0.0059413,0,0,0.013398,0.065919,0.173
0.14657,0.15229,0.044203,0.024288,0.037849,0.032577,0.1415,0.18838,0.11662,0.08018,0.017019,0.018519,0,0.003268,0.0055556,0.031843,0.062914,0.14651,0.46268,0.0088236,0.021787,0.0088236,0.036182,0.044742,0.16687,0,0.15895,0.13631,0.052416,0.056761,0.024371,0.039147,0.19896,0.14205,0.077947,0.053123,0.0222,0.037767,0,0.0046297,0.043681,0.096397,0.26598,0.12965,0,0.0046297,0,0.016072,0.10014,0.2117,0.12712
0.012092,0.040091,0.045445,0.18579,0.12235,0.12373,0.0061729,0.050063,0.047678,0.023457,0.12817,0.21497,0,0.16137,0.015873,0.008547,0.020931,0,0.024949,0.50926,0.1525,0.06667,0.02225,0.017647,0,0,0.039458,0.033606,0.055449,0.12023,0.16697,0.1507,0.053517,0.048337,0.025837,0.034096,0.096658,0.17514,0,0.11236,0.14396,0.14117,0.044172,0,0.0079366,0.0079366,0.088824,0.25156,0.1395,0.051339,0.011239
0.022174,0.047634,0.16674,0.24317,0.15718,0.16319,0.018264,0.023773,0.035298,0.023203,0.014766,0.084611,0,0.065536,0.030401,0.021495,0.013117,0.025353,0.0061729,0.17959,0.40126,0.17211,0.051124,0.018408,0.015432,0,0.022239,0.03384,0.10761,0.19315,0.1711,0.16557,0.040629,0.048494,0.023406,0.053333,0.046833,0.093779,0,0.21018,0.085117,0.022288,0.0098814,0,0.022893,0.14247,0.0042736,0.098216,0.19533,0.16398,0.045365
0.043078,0.13393,0.20304,0.15254,0.20282,0.13973,0.023674,0.014583,0.0095238,0.038349,0.01946,0.019268,0,0.0076719,0.0044444,0.016695,0.046826,0,0.016125,0.01889,0.15741,0.48103,0.18973,0.041853,0.019325,0,0.040767,0.087074,0.19165,0.16345,0.17674,0.09154,0.033543,0.037222,0.05026,0.050061,0.041394,0.036301,0,0.085644,0.037897,0.002849,0.003367,0,0.055792,0.1966,0.14679,0,0.12112,0.24413,0.10581
0.12224,0.21605,0.1208,0.16973,0.11944,0.038882,0.074884,0.030935,0.020807,0.031737,0.027991,0.026505,0,0.023292,0.011832,0.032314,0.022096,0.011592,0.00271,0.010373,0.05003,0.19674,0.43074,0.15603,0.052251,0,0.093076,0.17251,0.19203,0.17434,0.099223,0.04064,0.03898,0.034425,0.04204,0.04124,0.041262,0.030237,0,0.058028,0,0,0.008547,0.033068,0.079505,0.12133,0.2376,0.17523,0,0.12112,0.16557
0.17444,0.11718,0.20854,0.092247,0.049221,0.025711,0.21528,0.0481,0.033227,0.01361,0.022449,0,0,0,0.0042736,0.0096619,0.010623,0.054446,0.024002,0.011367,0.031258,0.078291,0.15621,0.48032,0.13955,0,0.16467,0.20641,0.15599,0.10103,0.042916,0.030643,0.098675,0.044252,0.040691,0.028213,0.050762,0.035765,0,0.0024691,0,0.0019841,0.022969,0.056721,0.23678,0.02328,0.13609,0.28312,0.14689,0.0024691,0.087234
0.090235,0.1607,0.20525,0.030479,0.012767,0.028947,0.16384,0.14939,0.090459,0.006536,0.040433,0.020968,0,0.028811,0.0061729,0.005848,0.015725,0.032515,0.1561,0,0.013439,0.023457,0.025044,0.19769,0.49519,0,0.19633,0.17329,0.094257,0.055435,0.031637,0.02255,0.15498,0.08928,0.037417,0.047839,0.047697,0.049282,0,0,0,0.058825,0.074439,0.19768,0.14475,0.010417,0.049794,0.11964,0.21673,0.12773,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031481,0.010101,0.006536,0.011111,0.20681,0.3188,0.032099,0,0.024044,0.094022,0.11688,0.1481,0,0.46606,0.16493,0.020263,0.02767,0,0.024691,0.16736,0.067041,0.030716,0.0061729,0.015835,0.0092592,0,0.026324,0.024706,0.030607,0.063391,0.12301,0.17318,0.016554,0.030481,0.041341,0.12853,0.19275,0.14913,0,0,0.13384,0.17109,0.12758,0.036655,0.0074074,0.11034,0.20844,0.14076,0.052515,0.011367,0
0,0.023457,0.020062,0.025201,0.02818,0.13918,0.017284,0,0.12613,0.19278,0.21706,0.21067,0,0.067526,0.56993,0.15286,0.073325,0.0079366,0.021958,0.038829,0.021759,0,0.0079366,0.022603,0.015344,0,0.027815,0.024807,0.020208,0.037361,0.032311,0.08523,0.029919,0.048725,0.1599,0.21921,0.14971,0.1648,0,0.09495,0,0.17636,0.20235,0.16956,0.048611,0.15307,0.085241,0.054465,0.0061469,0,0.0092592
0.023654,0.038201,0.023764,0.015437,0.005291,0.014473,0.026284,0.15151,0.19441,0.19778,0.17645,0.13275,0,0.016603,0.13767,0.60428,0.12856,0.02823,0.012504,0.017648,0.0046297,0.01286,0.022779,0.014235,0,0,0.021305,0.03004,0.02816,0.029336,0.027958,0.024798,0.053339,0.10794,0.20006,0.20367,0.17327,0.10012,0,0.1659,0.17332,0.0019841,0.18704,0.26368,0.10063,0.070983,0.0153,0,0,0.0069444,0.014218
0.044603,0.032795,0.033494,0.01735,0.0084611,0.0027778,0.094856,0.18302,0.19706,0.24935,0.12274,0.013492,0,0.01425,0.028501,0.20591,0.53262,0.12313,0.031292,0,0,0.02135,0.010181,0.0039682,0.028804,0,0.042131,0.022258,0.019603,0.032176,0.015426,0.023416,0.1339,0.15057,0.20447,0.19338,0.11063,0.052047,0,0.08574,0.18787,0.20507,0,0.1543,0.19433,0.052671,0.0037037,0,0.0046297,0.037298,0.074389
0.14158,0.030586,0.016198,0.0079366,0.013889,0.060276,0.16239,0.13437,0.22627,0.16961,0.024543,0.012346,0,0.0055556,0.010606,0.057365,0.13703,0.52497,0.1288,0,0.023045,0.037301,0.0143,0.015236,0.045786,0,0.089934,0.050439,0.01672,0.020774,0.022344,0.026756,0.16429,0.17764,0.2079,0.13078,0.058102,0.034323,0,0.031414,0.15502,0.35188,0.13769,0,0.12188,0.0039682,0.0039682,0,0.03468,0.078937,0.08056
0.19987,0.081645,0.048611,0.018056,0.033134,0.025826,0.16303,0.20975,0.12682,0.080918,0.0061729,0.0061729,0,0.024228,0.0069444,0,0.017526,0.1578,0.49808,0.025353,0.0069444,0,0.020833,0.025353,0.21693,0,0.1826,0.11678,0.054855,0.030176,0.029326,0.036476,0.14774,0.16051,0.15388,0.046268,0.017753,0.023636,0,0.0079366,0.06629,0.13621,0.24013,0.10885,0,0,0.015577,0.039223,0.08096,0.18942,0.11542
0.012346,0.0055556,0.016173,0.13455,0.24144,0.19324,0.01,0.041358,0.041582,0.026768,0.096274,0.18072,0,0.1594,0.050515,0.012346,0.012458,0.010582,0.022193,0.39651,0.21798,0.054284,0.058437,0,0.005291,0,0.025255,0.026386,0.059581,0.11955,0.16913,0.1484,0.025327,0.028957,0.042269,0.05837,0.12041,0.17637,0,0.079568,0.23819,0.11945,0.041273,0.025711,0,0,0.10671,0.23177,0.11438,0.042949,0
0.020341,0.036869,0.14872,0.19952,0.18278,0.204,0.0074074,0.055358,0.032453,0,0.016637,0.095922,0,0.043557,0.021759,0.0039682,0.019048,0.02164,0.0088752,0.18963,0.46443,0.19223,0.030899,0.0039682,0,0,0.022904,0.046594,0.14475,0.20608,0.19651,0.14886,0.021249,0.034006,0.036413,0.017293,0.034376,0.090969,0,0.22094,0.066699,0.048483,0,0,0,0.14858,0,0.13953,0.19735,0.13061,0.047819
0.032239,0.13396,0.22947,0.22824,0.15434,0.077261,0.031065,0.018871,0.034259,0.011223,0.011728,0.03735,0,0.016202,0.011738,0.021063,0.026691,0.01436,0,0.03927,0.1084,0.50838,0.19081,0.057521,0.0055696,0,0.052826,0.12611,0.19508,0.19695,0.14516,0.10009,0.014475,0.023389,0.033608,0.029797,0.031659,0.050856,0,0.065198,0.017127,0.0014246,0,0.0074147,0.019171,0.21203,0.18608,0,0.17284,0.21713,0.10159
0.13121,0.21843,0.14528,0.19464,0.083719,0.031012,0.028896,0.015482,0.065284,0.048643,0.027746,0.0096619,0,0.0096517,0.0039682,0.014247,0.020172,0.0064426,0,0.012733,0.02497,0.17648,0.548,0.12914,0.054196,0,0.091033,0.14401,0.19567,0.21761,0.10673,0.059191,0.048679,0.025374,0.032873,0.028565,0.016485,0.033778,0,0.033717,0.0017361,0,0,0.030189,0.055587,0.071111,0.32471,0.23014,0.0027778,0.098982,0.15104
0.17129,0.13977,0.20407,0.1082,0.022818,0.032586,0.15902,0.034722,0.015942,0.044443,0.030294,0.036835,0,0,0.018008,0.028192,0,0.010478,0.045774,0.019763,0.020584,0.026847,0.17655,0.43766,0.21615,0,0.13836,0.17574,0.18916,0.11665,0.057965,0.032504,0.10828,0.068307,0.031944,0.024531,0.029675,0.026891,0,0,0,0.002584,0.024147,0.077489,0.11243,0.049507,0.12494,0.30939,0.2142,0.0037037,0.081618
0.085786,0.2279,0.12183,0.041291,0.01936,0.065835,0.24587,0.091997,0.031794,0.020374,0.02944,0.018519,0,0.032297,0.005291,0.016204,0.0061729,0.039622,0.16246,0.011464,0.024821,0.0050506,0.03349,0.2163,0.44683,0,0.11913,0.16192,0.1179,0.081752,0.046537,0.026708,0.14826,0.14829,0.058037,0.032932,0.025597,0.032935,0,0,0.003367,0.078889,0.09573,0.21579,0.14052,0.01521,0.036557,0.12219,0.15451,0.13723,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012698,0.012698,0,0.022222,0.11618,0.25128,0.040741,0.013889,0,0.15137,0.11993,0.25899,0,0.52502,0.13921,0.024691,0.024691,0.013072,0,0.15112,0.032362,0.023457,0.015491,0.024691,0.02619,0,0.023148,0.018126,0.019642,0.082325,0.14239,0.10124,0.0096184,0.047467,0.044106,0.16424,0.20371,0.14399,0,0,0.11874,0.27653,0.12382,0.050706,0,0.076537,0.19117,0.10422,0.048475,0.006536,0.003268
0.0069444,0,0.088474,0.010101,0.013072,0.060691,0.010101,0.017045,0.034314,0.31338,0.23462,0.21126,0,0.20998,0.48628,0.14496,0.02639,0,0,0.071489,0.017094,0.008547,0.017508,0.017749,0,0,0.0047208,0.036292,0.011843,0.02968,0.061928,0.11449,0.039381,0.045347,0.12374,0.1667,0.18233,0.18354,0,0.11038,0,0.17498,0.37497,0.097181,0.058115,0.12814,0.040275,0.0058823,0,0,0.010073
0.015049,0,0.018519,0.0302,0.0038314,0.023121,0.020008,0.075911,0.21661,0.26267,0.23316,0.10093,0,0.050168,0.14195,0.54653,0.14018,0.031458,0.0025252,0.024835,0.0048309,0.0073561,0.036792,0.013378,0,0,0.010073,0.023616,0.02017,0.040738,0.026521,0.045871,0.051404,0.098255,0.22259,0.21921,0.15084,0.090699,0,0.15426,0.14522,0,0.2913,0.23734,0.071218,0.044586,0.032991,0,0,0.0055892,0.0175
0.0082759,0,0.012381,0.015344,0.023584,0.01272,0.0945,0.2207,0.23419,0.2516,0.091366,0.035344,0,0.0098766,0.02726,0.25193,0.47071,0.15443,0.033304,0.0030864,0.0068576,0.03165,0,0.003367,0.0075321,0,0.034136,0.031877,0.033064,0.048568,0.029841,0.014943,0.11279,0.13746,0.20954,0.17606,0.12538,0.046324,0,0.07874,0.22017,0.26759,0,0.18001,0.12696,0.020624,0.0076886,0.003003,0.003003,0.031811,0.060417
0.067637,0.026961,0,0.040138,0.013889,0.013889,0.24366,0.14116,0.29662,0.13443,0.015083,0.006536,0,0.0055556,0.0072934,0.063624,0.21401,0.49742,0.15349,0,0.0069642,0.01806,0,0.0055556,0.028031,0,0.078208,0.046961,0.029753,0.039171,0.035905,0.031576,0.1494,0.15147,0.20472,0.14067,0.065819,0.026342,0,0.042877,0.084228,0.36094,0.24168,0,0.084098,0.0071544,0,0.0027778,0.030736,0.036566,0.10894
0.17394,0.081797,0.0092592,0,0.025208,0.022222,0.21643,0.27261,0.1115,0.046296,0,0.040741,0,0.02381,0.005291,0.014881,0.028824,0.17939,0.53439,0.011218,0.021009,0,0.011587,0.028295,0.14131,0,0.1969,0.10493,0.048622,0.027598,0.020442,0.01621,0.13886,0.22432,0.10414,0.05201,0.047576,0.018398,0,0.0069444,0.068138,0.15184,0.1671,0.1649,0,0.0042736,0,0.019135,0.13533,0.11781,0.16453
0.005291,0.072222,0,0.09355,0.25901,0.169,0,0,0.055769,0.005291,0.08024,0.25964,0,0.1309,0.02381,0.012346,0.022487,0.0079366,0.008547,0.52852,0.16872,0.041616,0.038801,0,0.016314,0,0.034996,0.029791,0.067146,0.11695,0.2137,0.15252,0.023189,0.019215,0.044865,0.052341,0.12688,0.11842,0,0.12078,0.22354,0.1289,0.034601,0.0023148,0,0,0.12035,0.23929,0.084156,0.034952,0.011111
